ID_FORMATION,id_formateur,Telephone,adresse,LIENS
323,1013,05 13 82 89 69,en ligne,https://www.coursera.org/learn/tdah
323,1030,01 64 09 14 07,en ligne,https://www.coursera.org/learn/communication-strategies-virtual-age
323,1009,02 81 01 23 99,en ligne,https://www.coursera.org/learn/communication-in-the-workplace
323,997,02 18 86 74 87,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
323,1029,02 87 87 47 99,en ligne,https://www.coursera.org/learn/spanish-in-healthcare-settings
323,1024,06 04 95 75 76,en ligne,https://www.coursera.org/learn/speak-english-professionally
323,1012,01 72 15 82 37,en ligne,https://www.coursera.org/learn/interculturalidad
323,1009,05 95 65 07 39,en ligne,https://www.coursera.org/specializations/corporatecommunications
323,1041,01 84 45 36 07,en ligne,https://www.coursera.org/specializations/communicating-with-presence
326,1039,01 42 97 09 55,en ligne,https://www.coursera.org/learn/etudier-en-france
326,1023,01 32 82 89 63,en ligne,https://www.coursera.org/specializations/business-communication
326,1024,03 92 74 55 95,en ligne,https://www.coursera.org/learn/english-communication-capstone
326,1027,06 21 18 70 46,en ligne,https://www.coursera.org/learn/wharton-communication-skills
326,1040,01 10 21 55 29,en ligne,https://www.coursera.org/learn/english-common-interactions-workplace-basic-level
326,1009,01 43 26 31 69,en ligne,https://www.coursera.org/learn/communication-in-the-workplace
326,1030,04 67 73 91 33,en ligne,https://www.coursera.org/learn/communication-strategies-virtual-age
326,1039,04 85 37 49 48,en ligne,https://www.coursera.org/learn/comprendre-la-france-advanced-french-language-culture-c1-c2
326,1026,04 04 52 70 64,en ligne,https://www.coursera.org/learn/communication-skills
326,1015,01 07 42 75 09,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
326,1042,04 74 43 69 07,en ligne,https://www.coursera.org/learn/business-english-skills-how-to-navigate-tone-formality-directness-in-emails
326,1023,02 17 56 65 24,en ligne,https://www.coursera.org/learn/teamwork-skills-effective-communication
330,1003,04 42 00 53 32,en ligne,https://www.coursera.org/learn/active-listening-enhancing-communication-skills
330,1040,04 45 11 50 10,en ligne,https://www.coursera.org/learn/english-common-interactions-workplace-basic-level
330,1024,06 53 27 12 04,en ligne,https://www.coursera.org/specializations/improve-english
330,1023,03 57 45 27 38,en ligne,https://www.coursera.org/specializations/business-communication
330,1027,02 55 38 39 07,en ligne,https://www.coursera.org/learn/wharton-communication-skills
330,1016,01 56 64 72 96,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
330,1023,03 57 89 88 16,en ligne,https://www.coursera.org/specializations/introduction-to-public-relations-and-the-media
330,1030,02 85 42 96 94,en ligne,https://www.coursera.org/learn/communication-strategies-virtual-age
330,1023,02 89 47 92 71,en ligne,https://www.coursera.org/learn/teamwork-skills-effective-communication
330,1024,07 00 95 31 52,en ligne,https://www.coursera.org/learn/speak-english-professionally
330,1029,05 16 88 45 20,en ligne,https://www.coursera.org/learn/oral-communication
330,1026,01 93 51 40 06,en ligne,https://www.coursera.org/learn/communication-skills
332,1039,07 76 80 51 88,en ligne,https://www.coursera.org/learn/etudier-en-france
332,1021,06 76 75 00 22,en ligne,https://www.coursera.org/learn/escritura-esp
332,1016,01 39 74 94 40,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
332,1015,04 29 28 47 49,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
332,997,05 78 86 21 50,en ligne,https://www.coursera.org/learn/reussir-le-changement
332,1013,04 31 49 73 32,en ligne,https://www.coursera.org/learn/ethique
332,1027,02 72 00 24 12,en ligne,https://www.coursera.org/learn/wharton-communication-skills
332,1013,03 77 78 32 06,en ligne,https://www.coursera.org/learn/esprit-critique
332,1013,07 61 39 15 20,en ligne,https://www.coursera.org/learn/genre
332,997,05 59 66 56 80,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
332,997,02 80 62 39 12,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
332,1041,04 04 88 24 54,en ligne,https://www.coursera.org/learn/the-art-of-storytelling-iese
335,1039,07 63 24 42 78,en ligne,https://www.coursera.org/learn/etudier-en-france
335,1043,02 29 64 31 38,en ligne,https://www.coursera.org/learn/ai-for-everyone-fr
335,1024,04 37 63 96 50,en ligne,https://www.coursera.org/specializations/improve-english
335,1023,03 49 87 66 72,en ligne,https://www.coursera.org/specializations/introduction-to-public-relations-and-the-media
335,1024,01 78 83 84 18,en ligne,https://www.coursera.org/learn/professional-emails-english
335,1040,06 99 81 54 13,en ligne,https://www.coursera.org/learn/english-common-interactions-workplace-basic-level
335,1023,02 06 20 22 10,en ligne,https://www.coursera.org/specializations/business-communication
335,1013,02 18 18 75 25,en ligne,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic
335,1030,06 84 58 11 11,en ligne,https://www.coursera.org/learn/communication-strategies-virtual-age
335,1027,02 46 70 28 93,en ligne,https://www.coursera.org/learn/wharton-communication-skills
335,1026,02 12 27 29 66,en ligne,https://www.coursera.org/learn/communication-skills
335,1015,01 97 11 23 08,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
337,1024,02 16 71 22 51,en ligne,https://www.coursera.org/learn/professional-emails-english
337,1044,05 76 54 93 84,en ligne,https://www.coursera.org/specializations/chatgpt-zapier-email
337,1042,04 19 22 27 99,en ligne,https://www.coursera.org/learn/lesson-business-english-skills-how-to-write-effective-openings-and-closings-to-emails
337,997,07 94 35 87 90,en ligne,https://www.coursera.org/learn/reussir-le-changement
337,1010,03 25 33 81 56,en ligne,https://www.coursera.org/projects/create-lead-generation-messenger-chatbot-using-chatfuel
337,1009,04 18 95 31 45,en ligne,https://www.coursera.org/learn/communication-in-the-workplace
337,1042,06 15 66 01 30,en ligne,https://www.coursera.org/learn/business-english-skills-how-to-navigate-tone-formality-directness-in-emails
337,1027,02 49 65 58 19,en ligne,https://www.coursera.org/learn/wharton-communication-skills
337,1002,07 05 37 69 80,en ligne,https://www.coursera.org/learn/think-outside-the-inbox
337,1009,07 44 48 25 91,en ligne,https://www.coursera.org/learn/project-planning-fr
337,1042,01 66 37 29 95,en ligne,https://www.coursera.org/learn/business-english-meetings
337,1010,01 50 02 09 21,en ligne,https://www.coursera.org/projects/mailchimp-build-email-marketing-campaign
338,1039,07 20 20 24 85,en ligne,https://www.coursera.org/learn/etudier-en-france
338,1016,07 91 37 82 95,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
338,1015,04 05 45 55 99,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
338,1003,01 86 51 15 94,en ligne,https://www.coursera.org/learn/active-listening-enhancing-communication-skills
338,1013,04 41 94 93 08,en ligne,https://www.coursera.org/learn/esprit-critique
338,1039,05 07 12 59 95,en ligne,https://www.coursera.org/learn/comprendre-la-france-advanced-french-language-culture-c1-c2
338,1021,06 36 84 57 87,en ligne,https://www.coursera.org/learn/escritura-esp
338,997,01 33 87 58 82,en ligne,https://www.coursera.org/learn/reussir-le-changement
338,1024,06 78 41 68 98,en ligne,https://www.coursera.org/specializations/improve-english
338,1013,05 42 17 13 64,en ligne,https://www.coursera.org/learn/ethique
338,1013,07 12 82 63 50,en ligne,https://www.coursera.org/learn/genre
338,997,01 31 66 74 37,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
343,1015,02 32 03 30 65,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
343,1021,06 44 69 76 73,en ligne,https://www.coursera.org/learn/escritura-esp
343,1016,06 95 55 04 37,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
343,997,04 65 62 23 64,en ligne,https://www.coursera.org/learn/reussir-le-changement
343,1013,03 91 35 01 80,en ligne,https://www.coursera.org/learn/ethique
343,1009,04 79 85 28 15,en ligne,https://www.coursera.org/learn/project-planning-fr
343,997,02 13 76 64 15,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
343,1009,02 36 08 21 31,en ligne,https://www.coursera.org/learn/project-risk-management-fr
343,1021,06 14 21 98 36,en ligne,https://www.coursera.org/learn/escritura-academica-esp
343,1010,02 97 43 28 53,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
343,1027,07 11 65 57 04,en ligne,https://www.coursera.org/learn/wharton-communication-skills
343,1010,07 33 31 94 19,en ligne,https://www.coursera.org/projects/automating-team-commmunication-with-google-sheets-and-apps-script
345,1039,07 47 44 90 65,en ligne,https://www.coursera.org/learn/etudier-en-france
345,1039,06 71 67 96 15,en ligne,https://www.coursera.org/learn/comprendre-la-france-advanced-french-language-culture-c1-c2
345,1021,04 07 09 72 01,en ligne,https://www.coursera.org/learn/escritura-esp
345,997,01 63 73 60 82,en ligne,https://www.coursera.org/learn/reussir-le-changement
345,997,04 92 25 31 25,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
345,1021,04 89 75 91 17,en ligne,https://www.coursera.org/learn/escritura-academica-esp
345,1013,04 06 20 58 49,en ligne,https://www.coursera.org/learn/genre
345,1040,04 73 61 77 09,en ligne,https://www.coursera.org/learn/bienvenidos-al-espanol-a1-1
345,1015,05 71 96 56 16,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
345,1024,07 77 46 13 68,en ligne,https://www.coursera.org/specializations/improve-english
345,1040,05 42 54 31 24,en ligne,https://www.coursera.org/learn/english-common-interactions-workplace-basic-level
345,1004,03 40 86 23 69,en ligne,https://www.coursera.org/learn/correccion-estilo-variaciones
348,997,01 56 80 69 62,en ligne,https://www.coursera.org/learn/reussir-le-changement
348,1034,02 34 83 97 28,en ligne,https://www.coursera.org/learn/content-marketing
348,1013,07 56 77 07 27,en ligne,https://www.coursera.org/learn/genre
348,1010,07 69 26 51 00,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
348,1013,07 02 83 73 20,en ligne,https://www.coursera.org/learn/esprit-critique
348,1014,05 04 45 88 73,en ligne,https://www.coursera.org/learn/entreprendre-culture
348,1027,06 69 10 35 38,en ligne,https://www.coursera.org/learn/wharton-contagious-viral-marketing
348,997,05 95 61 62 82,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
348,1016,05 40 72 90 87,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
348,1023,07 02 36 15 41,en ligne,https://www.coursera.org/specializations/strategic-communication-campaigns
348,1013,06 73 08 26 94,en ligne,https://www.coursera.org/learn/innovation-medias-transformation-digitale
348,1045,07 23 49 40 75,en ligne,https://www.coursera.org/specializations/social-media-marketing
352,1004,06 72 36 85 46,en ligne,https://www.coursera.org/learn/hablar-bien-en-publico
352,1043,04 27 10 84 10,en ligne,https://www.coursera.org/learn/ai-for-everyone-fr
352,1016,04 38 01 85 26,en ligne,https://www.coursera.org/learn/communicate-with-impact-fr
352,1024,04 31 44 41 08,en ligne,https://www.coursera.org/specializations/improve-english
352,1024,03 55 02 86 54,en ligne,https://www.coursera.org/learn/professional-emails-english
352,1015,06 10 30 22 69,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
352,1013,05 35 36 49 35,en ligne,https://www.coursera.org/learn/mentaliser
352,1027,03 25 22 42 38,en ligne,https://www.coursera.org/learn/wharton-communication-skills
352,1013,01 52 38 80 05,en ligne,https://www.coursera.org/learn/ethique
352,999,05 05 23 74 16,en ligne,https://www.coursera.org/specializations/good-with-words
352,1013,05 06 86 69 38,en ligne,https://www.coursera.org/learn/esprit-critique
352,1039,02 92 44 67 35,en ligne,https://www.coursera.org/learn/recherche-documentaire
355,1039,03 34 44 48 20,en ligne,https://www.coursera.org/learn/comprendre-la-france-advanced-french-language-culture-c1-c2
355,997,01 21 45 40 98,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
355,1013,06 93 51 16 18,en ligne,https://www.coursera.org/learn/droits-de-lhomme
355,1009,05 76 54 33 79,en ligne,https://www.coursera.org/learn/project-management-basics-fr
355,1009,03 11 40 22 83,en ligne,https://www.coursera.org/learn/schedule-projects-fr
355,1028,07 09 78 10 08,en ligne,https://www.coursera.org/specializations/united-states-federal-taxation
355,1046,06 65 51 94 84,en ligne,https://www.coursera.org/learn/administracao-financeira
355,1013,06 70 97 53 42,en ligne,https://www.coursera.org/learn/gestion-eau
355,1013,05 31 16 63 57,en ligne,https://www.coursera.org/learn/contrats
355,1015,03 88 82 01 58,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
355,1000,02 85 64 32 24,en ligne,https://www.coursera.org/learn/cuidados-del-recien-nacido
355,1009,01 10 72 79 28,en ligne,https://www.coursera.org/learn/project-planning-fr
358,1006,02 29 00 37 03,en ligne,https://www.coursera.org/learn/private-equity-fr
358,997,07 60 77 41 91,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
358,1047,04 84 53 18 30,en ligne,https://www.coursera.org/learn/financial-business-accounting-and-mis-reports
358,1010,03 77 99 18 71,en ligne,https://www.coursera.org/projects/creating-budget-microsoft-excel
358,997,05 40 81 55 96,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
358,997,06 39 47 31 12,en ligne,https://www.coursera.org/specializations/impact-investing
358,997,07 76 77 17 61,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
358,1013,02 16 81 16 34,en ligne,https://www.coursera.org/learn/contrats
358,1047,05 60 15 14 73,en ligne,https://www.coursera.org/learn/statutory-and-taxation
358,1048,01 25 58 43 40,en ligne,https://www.coursera.org/learn/economie-sol-immobilier-1
358,1047,05 97 33 83 35,en ligne,https://www.coursera.org/professional-certificates/tally-bookkeeper
358,1010,05 00 06 87 05,en ligne,https://www.coursera.org/projects/crear-informe-financiero-microsoft-excel
360,997,02 20 80 18 23,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
360,1049,07 92 17 24 20,en ligne,https://www.coursera.org/professional-certificates/intuit-bookkeeping
360,1009,01 41 44 87 64,en ligne,https://www.coursera.org/learn/schedule-projects-fr
360,1006,07 37 19 10 79,en ligne,https://www.coursera.org/learn/private-equity-fr
360,1010,03 40 96 32 65,en ligne,https://www.coursera.org/projects/creating-budget-microsoft-excel
360,997,05 62 19 37 13,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
360,1009,04 98 86 93 98,en ligne,https://www.coursera.org/learn/project-planning-fr
360,1028,07 35 18 56 31,en ligne,https://www.coursera.org/specializations/united-states-federal-taxation
360,1046,06 46 43 09 37,en ligne,https://www.coursera.org/learn/administracao-financeira
360,1048,02 18 53 26 20,en ligne,https://www.coursera.org/learn/economie-sol-immobilier-1
360,1013,06 02 79 21 97,en ligne,https://www.coursera.org/learn/gestion-eau
360,1028,06 24 47 11 59,en ligne,https://www.coursera.org/learn/advanced-financial-reporting
